ImageNumber,ObjectNumber,Metadata_C,Metadata_ChannelName,Metadata_ColorFormat,Metadata_FileLocation,Metadata_FileLocation,Metadata_Frame,Metadata_Plate,Metadata_Series,Metadata_Series,Metadata_Site,Metadata_SizeC,Metadata_SizeT,Metadata_SizeX,Metadata_SizeY,Metadata_SizeZ,Metadata_T,Metadata_TifNum,Metadata_Well,Metadata_Z,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Center_Z,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Intensity_IntegratedIntensityEdge_YFP,Intensity_IntegratedIntensity_YFP,Intensity_LowerQuartileIntensity_YFP,Intensity_MADIntensity_YFP,Intensity_MassDisplacement_YFP,Intensity_MaxIntensityEdge_YFP,Intensity_MaxIntensity_YFP,Intensity_MeanIntensityEdge_YFP,Intensity_MeanIntensity_YFP,Intensity_MedianIntensity_YFP,Intensity_MinIntensityEdge_YFP,Intensity_MinIntensity_YFP,Intensity_StdIntensityEdge_YFP,Intensity_StdIntensity_YFP,Intensity_UpperQuartileIntensity_YFP,Location_CenterMassIntensity_X_YFP,Location_CenterMassIntensity_Y_YFP,Location_CenterMassIntensity_Z_YFP,Location_Center_X,Location_Center_Y,Location_MaxIntensity_X_YFP,Location_MaxIntensity_Y_YFP,Location_MaxIntensity_Z_YFP,Number_Object_Number,Parent_Trans_1,TrackObjects_Displacement_1500,TrackObjects_DistanceTraveled_1500,TrackObjects_FinalAge_1500,TrackObjects_IntegratedDistance_1500,TrackObjects_Label_1500,TrackObjects_Lifetime_1500,TrackObjects_Linearity_1500,TrackObjects_ParentImageNumber_1500,TrackObjects_ParentObjectNumber_1500,TrackObjects_TrajectoryX_1500,TrackObjects_TrajectoryY_1500
79,1,0,nan,monochrome,nan,nan,78,nan,0,0,nan,1,1,494,442,161,0,nan,nan,78,47421,256.0,203.0,1.0,1.3012258071451106,0.85706230861329136,1.0,0.54848597006639066,0.42028770570348017,351.61198487129428,359.2798352259698,97.718984849413985,30.524696896533889,26.870057685088806,201.6335213278708,181.15498495805113,54.314183163564806,1190.7399999999955,0.88217730608600209,3.4981918050907552,216.01289590587839,0.0034485389478504658,0.00030518043786287308,7.7325855777774972,0.0038910505827516317,0.0092317080125212669,0.0034567112698525248,0.0045552159571893968,0.0037079423200339079,0.0032806897070258856,0.0032501716632395983,0.00011264400762383144,0.0016341712040671061,0.0052491035312414169,261.84454132890335,222.54043613986335,0.0,269.28337656312607,224.65150460766327,217.0,210.0,0.0,1,1,97.523525940858306,2.7719820180070385,nan,244.09280119000215,1,79,0.39953462562357939,78.0,1,2.6735194543422836,-0.73224178753176261
80,1,0,nan,monochrome,nan,nan,79,nan,0,0,nan,1,1,494,442,161,0,nan,nan,79,47085,256.0,209.0,1.0,1.2848187848920818,0.85541282986672851,1.0,0.55915114953448608,0.4896316290454763,347.76152627750128,355.92836357896516,98.615414616580097,30.913620489484227,27.0,201.38572387324555,180.12197066175651,52.384558630129526,1099.2879999999959,0.89219225193985741,3.2199587998911738,216.38350720051676,0.0034485389478504658,0.00035095750354230404,7.1183615905369297,0.0039063096046447754,0.0088197151198983192,0.0034623212902055631,0.0045955932292771956,0.0037537193857133389,0.0032501716632395983,0.0032349126413464546,0.00012060855397085249,0.0015773982885039196,0.0056763561442494392,260.08608155451429,222.69314285118074,0.0,267.07233726239781,224.0581713921631,230.0,184.0,0.0,1,1,95.588064541907528,2.289266060111991,nan,246.38206725011415,1,80,0.38796680947104623,79.0,1,-2.2110393007282596,-0.59333321550016649
81,1,0,nan,monochrome,nan,nan,80,nan,0,0,nan,1,1,494,442,161,0,nan,nan,80,48130,256.0,201.0,1.0,1.2944601427249742,0.85480022957017388,1.0,0.55010743839436749,0.44087717870540377,352.76885563994898,361.96408661633825,99.503768772845987,31.030850483170429,27.202941017470888,203.10943528563774,183.07193488332055,54.26229240984911,1171.2619999999952,0.89022472949227793,3.4325780114158988,222.28304189373739,0.0034485389478504658,0.00035095750354230404,7.6990861037217471,0.00396734569221735,0.00871290173381567,0.0034707563310575318,0.0046183885704080075,0.0037537193857133389,0.0032806897070258856,0.0032501716632395983,0.0001284083801810089,0.0015804003893710658,0.0057831695303320885,261.25102888770579,219.37826849554918,0.0,268.70862248078123,221.29143985040514,229.0,185.0,0.0,1,1,94.694650144761553,3.2143790597965376,nan,249.59644630991068,1,81,0.3793910191621247,80.0,1,1.6362852183834207,-2.766731541757963
82,1,0,nan,monochrome,nan,nan,81,nan,0,0,nan,1,1,494,442,161,0,nan,nan,81,48942,259.0,208.0,1.0,1.2943755444263823,0.85723526041810783,1.0,0.55252373587419135,0.41289149405165521,356.30508931594198,366.81603018406923,100.26464980241042,31.09711191036898,27.018512172212592,204.49893368946005,183.47038174119922,52.718224299464467,1220.471999999995,0.88541139011505876,3.5620965892449021,226.66134359757416,0.0034485389478504658,0.00035095750354230404,7.6723559742899496,0.0039826049469411373,0.0086671244353055954,0.0034718290343517563,0.0046312235625347179,0.0037537193857133389,0.0032654306851327419,0.0032349126413464546,0.00013161338337995006,0.0015767298762933717,0.0058594644069671631,262.90567124016246,223.53242462386993,0.0,270.3840464222958,225.24676147276367,217.0,191.0,0.0,1,1,98.710741200994974,4.2955342531630549,nan,253.89198056307373,1,82,0.3887903075240004,81.0,1,1.6754239415145662,3.9553216223585252
83,1,0,nan,monochrome,nan,nan,82,nan,0,0,nan,1,1,494,442,161,0,nan,nan,82,49255,261.0,205.0,1.0,1.2867528676410671,0.85308203176758524,1.0,0.54925509612382351,0.436691886198043,355.39242544979089,363.67567969277241,100.80674580602232,31.491333208553314,27.513632984395208,205.76807332528534,185.4355286449356,54.118108715278446,1190.5359999999953,0.89138027761188621,3.5077592125162482,228.94410855346359,0.0034637979697436094,0.00036621652543544769,7.4253055413005766,0.0039826049469411373,0.0085908295586705208,0.0034730289232834141,0.0046481394488572447,0.0037689784076064825,0.0032959487289190292,0.003219653619453311,0.00013233647981826475,0.0015601017042358011,0.005951018538326025,264.58731610602342,221.9008577195813,0.0,271.70088315907014,224.02978377829663,236.0,185.0,0.0,1,1,98.74415546324029,1.7930682363336903,nan,255.68504879940741,1,83,0.38619448390472,82.0,1,1.3168367367743485,-1.2169776944670332
84,1,0,nan,monochrome,nan,nan,83,nan,0,0,nan,1,1,494,442,161,0,nan,nan,83,50282,260.0,207.0,1.0,1.2396132270665525,0.83593653273033031,1.0,0.58345323741007193,0.52574250133689771,348.49741188595465,360.84899889011746,103.4456378974,32.630070089604239,28.460498941515414,211.1636985804241,191.26448342807029,52.767756522599669,1096.2879999999957,0.91002379939732325,3.2278171961661428,234.86123697063886,0.0034637979697436094,0.000396734569221735,7.012947995661384,0.0039368276484310627,0.0086060883477330208,0.003470771178673272,0.0046708809707378162,0.0037994964513927698,0.0032806897070258856,0.0032349126413464546,0.00012607438858425613,0.0015239931048413743,0.0060578319244086742,263.31717703543404,223.06550248797694,0.0,270.17958712859473,224.51075931744958,221.0,186.0,0.0,1,1,98.03546461413093,1.595518436622942,nan,257.28056723603038,1,84,0.38104496451996994,83.0,1,-1.521296030475412,0.48097553915295066
85,1,0,nan,monochrome,nan,nan,84,nan,0,0,nan,1,1,494,442,161,0,nan,nan,84,50242,258.0,210.0,1.0,1.2192635727468151,0.82527047211806659,1.0,0.5958491461100569,0.48538653796411946,343.16044945305504,361.08863177895813,105.0,33.216741791982663,29.068883707497267,212.66376445536923,193.79563628578782,53.663127220740506,1140.4979999999955,0.91562181075958604,3.3502555896993726,235.41372053185478,0.0034790569916367531,0.00042725261300802231,6.9095758833392802,0.0040131229907274246,0.0083924625068902969,0.0034789777670813839,0.0046855961253902071,0.0038300144951790571,0.0032806897070258856,0.0031891355756670237,0.00014211926161918255,0.001484051802120988,0.0060730907134711742,260.55825046421478,224.47624146421344,0.0,267.3556586123164,225.71619362286532,270.0,222.0,0.0,1,1,97.008768207653063,3.0704468941382199,nan,260.35101413016861,1,85,0.3726076064337942,84.0,1,-2.823928516278329,1.2054343054157357
86,1,0,nan,monochrome,nan,nan,85,nan,0,0,nan,1,1,494,442,161,0,nan,nan,85,51473,258.0,206.0,1.0,1.222686557164919,0.82768585573041042,1.0,0.58966457407322548,0.54177140096883403,348.3522190251179,361.26029397098154,105.72133181151285,33.711290564599317,29.410882339705484,216.36338899381883,195.49237401673361,54.007731678520358,1092.6639999999959,0.91360566555142386,3.236758982995525,239.98608653084375,0.0034637979697436094,0.00042725261300802231,6.9665314487438872,0.0039978637360036373,0.0084840161725878716,0.0034803860032209945,0.0046623683587675817,0.0038300144951790571,0.0032501716632395983,0.0032501716632395983,0.00014012661793708723,0.0014324996398946198,0.0060273138806223869,261.84494088801813,221.50292862815954,0.0,268.66190041380918,222.93876401220058,218.0,185.0,0.0,1,1,95.850475225153133,3.0692642255375109,nan,263.4202783557061,1,86,0.3638690074411155,85.0,1,1.3062418014927744,-2.7774296106647398
87,1,0,nan,monochrome,nan,nan,86,nan,0,0,nan,1,1,494,442,161,0,nan,nan,86,51458,256.0,207.0,1.0,1.2068795007459783,0.81463473890989768,1.0,0.59782747603833863,0.46088662299793265,343.25754904138893,359.43566879206634,106.04244433244644,33.594913212956492,29.154759474226502,220.89120643950437,199.08057255718197,54.070198303757714,1184.4979999999957,0.90259774429496065,3.5288776999805123,241.05551523156464,0.0034790569916367531,0.00048828870058059692,7.1769878173990724,0.0040436410345137119,0.0081940945237874985,0.0034904823936503585,0.0046845099932287431,0.0038910505827516317,0.0032806897070258856,0.0032654306851327419,0.00015017140707370566,0.0014038940679609842,0.0060578319244086742,260.26950103889294,221.55626019922448,0.0,267.36107116483345,222.66024719188465,218.0,183.0,0.0,1,1,94.756165605489755,1.3303113749005004,nan,264.75058973060658,1,87,0.35790728814582667,86.0,1,-1.3008292489757309,-0.27851682031592873
88,1,0,nan,monochrome,nan,nan,87,nan,0,0,nan,1,1,494,442,161,0,nan,nan,87,52596,255.0,208.0,1.0,1.1986722463051125,0.81238577190224004,1.0,0.6122434725924546,0.44530581873963476,345.37709945428321,362.82916090082949,107.61505470890214,33.767277602754007,29.154759474226502,222.78548118343488,201.39641956585186,53.536941147841006,1218.2939999999955,0.91187433901419923,3.6121919634751976,245.13388567906804,0.0034790569916367531,0.00051880674436688423,7.3484442194292816,0.0045319297350943089,0.0079957274720072746,0.0034967976413119049,0.0046606944573554651,0.0039063096046447754,0.0032654306851327419,0.0032349126413464546,0.00017456726146935012,0.0013572782736515248,0.0059967958368360996,259.43593001143813,221.31295067488139,0.0,266.73108221157503,222.19634572971327,263.0,219.0,0.0,1,1,93.987266413772971,0.78236222290725488,nan,265.53295195351382,1,88,0.35395707283149958,87.0,1,-0.62998895325841886,-0.4639014621713784
89,1,0,nan,monochrome,nan,nan,88,nan,0,0,nan,1,1,494,442,161,0,nan,nan,88,53763,251.0,208.0,1.0,1.1926639855890029,0.80814110070296341,1.0,0.62609758937929427,0.53321271457320996,347.42008467303828,362.04143409283972,108.04628637764465,34.588348282026239,30.0,224.92914107836063,204.62658443111945,51.299806462607698,1125.6319999999957,0.91676897892367504,3.3682002043351531,249.01897012302652,0.0034790569916367531,0.00054932502098381519,7.8925994940926074,0.0041351951658725739,0.0077363243326544762,0.0035085418795157844,0.004631790824973058,0.00395208690315485,0.0032654306851327419,0.0032349126413464546,0.00018226829950308243,0.0012979509987759749,0.0059205004945397377,256.53943073762161,221.04751128173086,0.0,264.39696445510856,221.79067388352584,206.0,179.0,0.0,1,1,92.111226115641884,2.3691085555206586,nan,267.90206050903447,1,89,0.34382425405994821,88.0,1,-2.334117756466469,-0.40567184618743113
90,1,0,nan,monochrome,nan,nan,89,nan,0,0,nan,1,1,494,442,161,0,nan,nan,89,54142,252.0,210.0,1.0,1.1681994323805607,0.79597604252712106,1.0,0.6413029315960912,0.5911224888081601,342.57658197074369,356.43793288593736,108.33743581975715,35.448372338440123,31.064449134018133,228.60449960877696,207.37124026157073,52.08277216960942,1072.8359999999959,0.92157380062809069,3.2228580224327743,247.48780358815566,0.0034790569916367531,0.00056458381004631519,7.124443365666222,0.0043335622176527977,0.0075684748589992523,0.0035184039546209325,0.0045710872074942862,0.00396734569221735,0.0032654306851327419,0.0032501716632395983,0.00020528752001877315,0.0012103814770308224,0.0057831695303320885,256.98128131677203,220.17915294095644,0.0,264.10359794614163,220.35321931217908,209.0,178.0,0.0,1,1,90.850443845514462,1.4670853939935284,nan,269.36914590302797,1,90,0.33727115828707543,89.0,1,-0.29336650896692618,-1.4374545713467626
91,1,0,nan,monochrome,nan,nan,90,nan,0,0,nan,1,1,494,442,161,0,nan,nan,90,54087,250.0,204.0,1.0,1.1597790267095531,0.78798091820492189,1.0,0.64860294999400403,0.56047488218727393,339.59689045084218,354.51939298154059,109.65856099730654,35.529251004934629,31.064449134018133,223.92080124874906,209.08969032431807,53.007233132660936,1101.217999999996,0.93064110946694656,3.2734874542802572,244.73425206029788,0.0034790569916367531,0.0005798430647701025,6.6912482076420456,0.0041504539549350739,0.0071564815007150173,0.0035085610442446486,0.0045248257818015026,0.0039826049469411373,0.0032654306851327419,0.0032501716632395983,0.0001813649261083256,0.001137445324634034,0.0056458381004631519,256.6061459768232,217.97373744052601,0.0,263.28245234529555,218.42065561040545,208.0,173.0,0.0,1,1,88.873905949883095,2.099781550352767,nan,271.46892745338073,1,91,0.32738150470331595,90.0,1,-0.82114560084608001,-1.9325637017736312
92,1,0,nan,monochrome,nan,nan,91,nan,0,0,nan,1,1,494,442,161,0,nan,nan,91,54188,253.0,208.0,1.0,1.1544176898745613,0.78210996621128948,1.0,0.64120222458880605,0.54457791957961876,337.99981030363767,356.23728047468586,110.45361017187261,35.676171769416975,31.064449134018133,228.43469755789573,210.62134855701115,52.615017500078189,1118.217999999996,0.92323681497951249,3.3177996545564383,240.97934248810634,0.0034790569916367531,0.00056458381004631519,6.0814907429490201,0.0041962312534451485,0.0068970778957009315,0.0035034843237132401,0.0044470979273659545,0.00396734569221735,0.0032654306851327419,0.0032501716632395983,0.00018095332055222084,0.0010377742356881749,0.0054779890924692154,256.72397783987043,218.741071512236,0.0,262.80146895991732,218.96159666346793,208.0,176.0,0.0,1,1,88.944720383806924,0.7238523605668894,nan,272.1927798139476,1,92,0.32677104971191179,91.0,1,-0.48098338537823793,0.54094105306248252
93,1,0,nan,monochrome,nan,nan,92,nan,0,0,nan,1,1,494,442,161,0,nan,nan,92,54572,254.0,208.0,1.0,1.1380978143426188,0.76741194590158401,1.0,0.65949630202542664,0.55671430277833855,334.06094544624284,355.40680916380882,112.44554237496477,36.241700147215496,31.780497164141408,230.16559104461626,214.18462957896733,50.731032859164607,1109.8739999999957,0.92539616594456642,3.2844434299040586,240.78724677395076,0.0034790569916367531,0.0005951018538326025,5.5150058211379642,0.0040283817797899246,0.0067139696329832077,0.0034978098295037896,0.0044122855452237552,0.0039978637360036373,0.0032654306851327419,0.003219653619453311,0.0001660825376722066,0.00098085855309127832,0.0054016937501728535,257.66414386162063,217.80886392673426,0.0,263.17796672286153,217.69464194092208,211.0,196.0,0.0,1,1,88.272488608082568,1.3217128411584798,nan,273.5144926551061,1,93,0.3227342279057645,92.0,1,0.37649776294421144,-1.2669547225458473
94,1,0,nan,monochrome,nan,nan,93,nan,0,0,nan,1,1,494,442,161,0,nan,nan,93,55088,256.0,209.0,1.0,1.1297143885811853,0.75904341332791414,1.0,0.66489644184811469,0.56742940396844477,332.8947430993328,357.2072227713208,113.64858116140297,36.679912252906021,32.0,232.45253265658675,216.72779740369717,52.352802328749689,1104.5299999999957,0.92803234501347731,3.2783703408204019,241.80923515325412,0.0034790569916367531,0.00065613794140517712,5.2470419539282753,0.0041657132096588612,0.006744487676769495,0.0035062784393801089,0.004389508334905136,0.0040588998235762119,0.0032806897070258856,0.003219653619453311,0.00018273278010513653,0.00093516799471602666,0.0053406576626002789,258.53475041284679,217.65705095190597,0.0,263.78009729886725,217.52368936973571,213.0,191.0,0.0,1,1,88.562259043075414,0.62592812059869418,nan,274.1404207757048,1,94,0.32305436313434038,93.0,1,0.60213057600572029,-0.17095257118637619
95,1,0,nan,monochrome,nan,nan,94,nan,0,0,nan,1,1,494,442,161,0,nan,nan,94,67067,259.0,214.0,1.0,1.0924455045581611,0.71088929634479947,1.0,0.70175053101882368,0.60643459073067651,352.53553919857302,381.22172026263144,129.12397143830421,42.055044990486913,37.0,263.63670801102086,247.9396277742259,52.923010732498938,1178.8739999999955,0.94092806285293418,3.4874189356341958,285.45940756774507,0.0034790569916367531,0.00065613817423582077,4.9617830588223377,0.0039063096046447754,0.0060425726696848869,0.0034494747137825874,0.0042563318408120991,0.0040741590782999992,0.0032501716632395983,0.003219653619453311,0.00013357637778320142,0.00077994661858704238,0.0050202184356749058,264.64021028570943,224.31768206091724,0.0,269.59178135297537,224.6358566806328,215.0,168.0,0.0,1,1,97.722944564463091,9.1846935388704107,nan,283.32511431457522,1,95,0.34491451561177711,94.0,1,5.8116840541081274,7.1121673108970924
96,1,0,nan,monochrome,nan,nan,95,nan,0,0,nan,1,1,494,442,161,0,nan,nan,95,65435,264.0,212.0,1.0,1.0728258472492063,0.676799198990791,1.0,0.7348119034250421,0.62275384228368569,339.74669914805423,363.80351839969882,127.88275880665071,42.13356009461102,37.0,262.63930473480696,250.11053726165932,57.096629562881823,1149.0839999999955,0.94452784433730785,3.3443503463640809,279.71038794051856,0.0034943160135298967,0.00067139696329832077,4.1877107015473651,0.0038910505827516317,0.0060730907134711742,0.0034477838622310113,0.0042746296009859948,0.0040741590782999992,0.0032349126413464546,0.003219653619453311,0.00013505549644779588,0.0007882520006957498,0.0050659952685236931,266.47321689255295,221.12275494031942,0.0,270.6583785435929,221.26884694735233,226.0,176.0,0.0,1,1,96.04800660712138,3.5319094143308116,nan,286.85702372890603,1,96,0.33482884734205243,95.0,1,1.0665971906175287,-3.3670097332804687
97,1,0,nan,monochrome,nan,nan,96,nan,0,0,nan,1,1,494,442,161,0,nan,nan,96,60190,269.0,215.0,1.0,1.0969354632849071,0.7068868521302788,1.0,0.70933603601480189,0.59882367037077233,334.0301041363096,361.80934205738799,120.41594578792295,39.430035821076963,34.438350715445125,249.60125631888013,236.26839183897656,57.895245533923642,1123.8739999999957,0.93037994249853162,3.2985580216627568,260.47137023461983,0.0034790569916367531,0.00065613794140517712,3.8717333694683402,0.0038757915608584881,0.0062714582309126854,0.0034539874572384888,0.0043274857988805423,0.0040588998235762119,0.0032501716632395983,0.003219653619453311,0.00014689418189424184,0.00086901323725305506,0.0051880674436688423,269.04478125286494,223.67212835369219,0.0,272.91081575012458,223.46213656753613,230.0,190.0,0.0,1,1,99.191644633609101,3.143881792843723,nan,290.00090552174976,1,97,0.34203908589578469,96.0,1,2.2524372065316811,2.1932896201838048
98,1,0,nan,monochrome,nan,nan,97,nan,0,0,nan,1,1,494,442,161,0,nan,nan,97,56042,272.0,214.0,1.0,1.1114733559095789,0.72218277094823502,1.0,0.69674515752045152,0.48563383033834151,326.83619579009883,358.80356742931082,115.27792503337315,37.426875187730332,32.572994949804659,242.8829265264784,226.07334209528679,56.524562575881554,1204.2239999999954,0.92436600552554526,3.5184252681210637,245.27413171390072,0.0034637979697436094,0.00059510208666324615,3.7078940472782795,0.0039368276484310627,0.0066529335454106331,0.0034426861723298079,0.0043766127496145876,0.0039826049469411373,0.0032349126413464546,0.0032043945975601673,0.00013646051067398878,0.00097312976333201531,0.0053559169173240662,271.40781336754526,224.19283073736716,0.0,275.07353413511294,223.63518432604118,236.0,199.0,0.0,1,1,100.8545458847516,2.1696304615049651,nan,292.17053598325469,1,98,0.34519067963284267,97.0,1,2.1627183849883522,0.17304775850504939
99,1,0,nan,monochrome,nan,nan,98,nan,0,0,nan,1,1,494,442,161,0,nan,nan,98,51570,271.0,214.0,1.0,1.1229317665614844,0.73133812650721441,1.0,0.68252203605177475,0.49483326484446194,316.56844267528419,352.60459441136044,110.3177229641729,35.332517627773804,30.463092423455635,232.35266971160547,215.90444604033738,55.035067701687701,1144.3899999999958,0.91418340394603892,3.380727854790166,228.06692895968445,0.0034485389478504658,0.00050354772247374058,3.8194137432124613,0.00396734569221735,0.0070496681146323681,0.0034462057643120957,0.004422472929216297,0.0038757915608584881,0.0032501716632395983,0.0032043945975601673,0.00013821158467560094,0.001116482607590602,0.0054932478815317154,268.52128330203499,222.61237965187004,0.0,272.10566220670933,221.29323249951523,262.0,230.0,0.0,1,1,97.094492353833431,3.7806086998226136,nan,295.9511446830773,1,99,0.32807608315828002,98.0,1,-2.9678719284036106,-2.3419518265259569
100,1,0,nan,monochrome,nan,nan,99,nan,0,0,nan,1,1,494,442,161,0,nan,nan,99,48775,265.0,217.0,1.0,1.1465968986143649,0.76563739896177241,1.0,0.64440480908970799,0.47708388294065124,316.69742725735898,344.42560880399122,105.26157893552613,33.673247418068165,29.068883707497267,222.59054456882566,203.72271231097716,53.054766669890874,1133.4599999999957,0.91152038423083781,3.3276874949224293,215.90722761675715,0.0034332799259573221,0.000396734569221735,4.2376816037715273,0.00395208690315485,0.0076905470341444016,0.0034376936931016832,0.0044265961582113204,0.0037689784076064825,0.0032501716632395983,0.003219653619453311,0.00012268443924784265,0.0012608255227920138,0.0054169530048966408,264.19105148216534,223.98231775032457,0.0,268.19592004100463,222.59704766786263,227.0,211.0,0.0,1,1,95.281921531574397,4.1214096854719537,nan,300.07255436854928,1,100,0.31752961123711798,99.0,1,-3.9097421657046993,1.3038151683473984
101,1,0,nan,monochrome,nan,nan,100,nan,0,0,nan,1,1,494,442,161,0,nan,nan,100,47136,266.0,214.0,1.0,1.1476470503876981,0.76284363532833488,1.0,0.64379370629370625,0.44779506051475443,311.00601460176421,339.61154279558872,103.1746092796091,32.72606030335875,28.160255680657446,221.86627674032627,201.09120486133574,53.613771222759759,1150.1159999999957,0.89615574736681991,3.3660028984304518,210.39740819577128,0.0034332799259573221,0.00038147554732859135,3.9932018791584425,0.0039368276484310627,0.0080720223486423492,0.0034417207550413616,0.0044636245798491871,0.0037689784076064825,0.0032501716632395983,0.0032349126413464546,0.00012399534994264342,0.0013615464502019772,0.0053559169173240662,264.17525837293817,221.91841053383394,0.0,267.89716989137816,220.47167769857433,257.0,226.0,0.0,1,1,93.541239219528777,2.1462640001300839,nan,302.21881836867936,1,101,0.30951493928950846,100.0,1,-0.29875014962647128,-2.1253699692883004
102,1,0,nan,monochrome,nan,nan,101,nan,0,0,nan,1,1,494,442,161,0,nan,nan,101,46842,266.0,216.0,1.0,1.152164364671914,0.77349456861528554,1.0,0.63928922371437935,0.45193829847822037,312.45202384526817,341.09382873338535,102.7861858422619,32.679624281400557,28.160255680657446,217.9825125125104,198.0330077652344,53.381657469061985,1141.2559999999955,0.90392798216921877,3.315144578460604,209.45821536635049,0.0034332799259573221,0.00035095750354230404,4.2825182105951836,0.0039368276484310627,0.0083314264193177223,0.0034389466581541536,0.0044715899271241723,0.0037384603638201952,0.0032349126413464546,0.003219653619453311,0.00012150403120707862,0.0014118325795227954,0.0052948808297514915,263.27088946401994,221.69522101183131,0.0,267.2025746125272,219.99763033175356,232.0,214.0,0.0,1,1,92.717330276244681,0.84094203569077264,nan,303.05976040437014,1,102,0.30593744993572458,101.0,1,-0.6945952788509544,-0.47404736682076987
103,1,0,nan,monochrome,nan,nan,102,nan,0,0,nan,1,1,494,442,161,0,nan,nan,102,46975,264.0,215.0,1.0,1.1668603951357224,0.78642108834868663,1.0,0.63335940028044435,0.41778194215194037,317.1729343026231,342.41495294452312,101.35580891098448,32.192940350887703,27.658633371878661,217.27331246080891,195.91479002209368,55.730094397187997,1188.6759999999954,0.90485317204249294,3.4404516662470996,210.29077812563628,0.0034332799259573221,0.00035095750354230404,4.307675421212128,0.0039063096046447754,0.0085145346820354462,0.0034404516662470998,0.0044766530734568662,0.0037384603638201952,0.0032654306851327419,0.0032349126413464546,0.0001173607273915839,0.0014439820843548288,0.0052529183449223638,261.64926288508514,222.52464287031745,0.0,265.6699308142629,220.97858435337946,254.0,228.0,0.0,1,1,92.372912068560638,1.8196889308071491,nan,304.8794493351773,1,103,0.30298175974139874,102.0,1,-1.5326437982643029,0.98095402162590517
104,1,0,nan,monochrome,nan,nan,103,nan,0,0,nan,1,1,494,442,161,0,nan,nan,103,47279,265.0,219.0,1.0,1.1738454847412079,0.79477190983268031,1.0,0.62249344972416432,0.44847793688469267,320.68382087954325,348.91402952589914,101.11874208078342,32.324527892537596,27.856776554368238,215.11443939290501,194.6256532105017,53.21080912064523,1150.9819999999957,0.90450636592341738,3.3457236583344638,211.73571586888283,0.0034332799259573221,0.00033569848164916039,4.5106751123365498,0.0038605325389653444,0.0085755707696080208,0.0034385649109295621,0.0044784305054862165,0.0037232013419270515,0.0032349126413464546,0.0032043945975601673,0.00011967498111495816,0.001475818110739746,0.0051880674436688423,262.90371540522068,225.41115501558997,0.0,267.16098056219465,223.92055669536157,267.0,247.0,0.0,1,1,95.54616395585299,3.2982465965714325,nan,308.17769593174876,1,104,0.31003594749768437,103.0,1,1.4910497479317542,2.9419723419821082
105,1,0,nan,monochrome,nan,nan,104,nan,0,0,nan,1,1,494,442,161,0,nan,nan,104,46938,265.0,221.0,1.0,1.1647424445010253,0.78686738993452365,1.0,0.62902707049048512,0.41893744614095646,316.84079386952709,345.6486655550691,101.6366075781753,32.333820784135355,27.802877548915689,216.7010320190158,195.52946232907777,52.861859263838561,1186.5679999999954,0.90845397538128059,3.4747844655066729,210.6936924890615,0.0034332799259573221,0.00033569848164916039,4.5659548021173757,0.0038452735170722008,0.0086518656462430954,0.0034403806589174981,0.0044887658717683221,0.0037232013419270515,0.0032654306851327419,0.0032349126413464546,0.00012313013893902586,0.0014918534379124112,0.0051728086546063423,262.43845974965444,225.18473878526041,0.0,266.61415058161833,223.33770079679579,266.0,249.0,0.0,1,1,94.747017336681353,0.7992146308408169,nan,308.97691056258958,1,105,0.30664756523121622,104.0,1,-0.54682998057631949,-0.58285589856578213
106,1,0,nan,monochrome,nan,nan,105,nan,0,0,nan,1,1,494,442,161,0,nan,nan,105,46480,266.0,221.0,1.0,1.1587516018805928,0.77773356374107283,1.0,0.62991272293597877,0.3858614071622537,312.86554808833671,342.95772334210523,102.45974819410792,32.273727081794917,27.784887978899608,217.50594886528359,196.66542798463811,53.536796652122078,1230.3319999999951,0.8995809826102944,3.5656671999022365,208.289419939043,0.0034180209040641785,0.00033569848164916039,4.6566681538238006,0.0037994964513927698,0.0087586790323257446,0.0034219454893495553,0.0044812697921480854,0.0037079423200339079,0.0032501716632395983,0.003219653619453311,0.0001060100195024264,0.0014956675062430423,0.0051728086546063423,263.54218238146535,225.28476659881937,0.0,267.61508175559379,223.02732358003442,253.0,240.0,0.0,1,1,95.197848393625577,1.0479490596972849,nan,310.02485962228684,1,106,0.30706520925324554,105.0,1,1.0009311739754594,-0.31037721676136698
