ImageNumber,ObjectNumber,Metadata_C,Metadata_ChannelName,Metadata_ColorFormat,Metadata_FileLocation,Metadata_FileLocation,Metadata_Frame,Metadata_Plate,Metadata_Series,Metadata_Series,Metadata_Site,Metadata_SizeC,Metadata_SizeT,Metadata_SizeX,Metadata_SizeY,Metadata_SizeZ,Metadata_T,Metadata_TifNum,Metadata_Well,Metadata_Z,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Center_Z,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Intensity_IntegratedIntensityEdge_YFP,Intensity_IntegratedIntensity_YFP,Intensity_LowerQuartileIntensity_YFP,Intensity_MADIntensity_YFP,Intensity_MassDisplacement_YFP,Intensity_MaxIntensityEdge_YFP,Intensity_MaxIntensity_YFP,Intensity_MeanIntensityEdge_YFP,Intensity_MeanIntensity_YFP,Intensity_MedianIntensity_YFP,Intensity_MinIntensityEdge_YFP,Intensity_MinIntensity_YFP,Intensity_StdIntensityEdge_YFP,Intensity_StdIntensity_YFP,Intensity_UpperQuartileIntensity_YFP,Location_CenterMassIntensity_X_YFP,Location_CenterMassIntensity_Y_YFP,Location_CenterMassIntensity_Z_YFP,Location_Center_X,Location_Center_Y,Location_MaxIntensity_X_YFP,Location_MaxIntensity_Y_YFP,Location_MaxIntensity_Z_YFP,Number_Object_Number,TrackObjects_Displacement_1500,TrackObjects_DistanceTraveled_1500,TrackObjects_FinalAge_1500,TrackObjects_IntegratedDistance_1500,TrackObjects_Label_1500,TrackObjects_Lifetime_1500,TrackObjects_Linearity_1500,TrackObjects_ParentImageNumber_1500,TrackObjects_ParentObjectNumber_1500,TrackObjects_TrajectoryX_1500,TrackObjects_TrajectoryY_1500
11,1,0,nan,monochrome,nan,nan,10,nan,0,0,nan,1,1,705,598,161,0,nan,nan,10,13244,234.0,312.0,1.0,1.1225506795290492,0.67853493688004074,1.0,0.55458314140948872,0.58604954860060521,156.52726642314153,177.20045146669349,50.119856344566671,17.332449566592985,15.0,112.4193404070713,114.9799415845285,38.721659341417244,532.90199999999822,0.87717322912872142,1.5099107343703508,44.46756693860516,0.0033264667727053165,3.0518043786287308e-05,0.169256202482818,0.0035095750354230404,0.0036011291667819023,0.0033479173711094255,0.0033575631937938053,0.0033569848164916039,0.0032349126413464546,0.0031891355756670237,4.5105301734534151e-05,5.4016036251392166e-05,0.0033875028602778912,233.35805416408448,314.33595122061695,0.0,233.46647538508003,314.20598006644519,240.0,346.0,0.0,1,17.526052692051682,23.94232175060678,nan,53.739428364171687,1,11,0.3261302404127614,10.0,1,19.984284439497998,-13.185717509897472
12,1,0,nan,monochrome,nan,nan,11,nan,0,0,nan,1,1,705,598,161,0,nan,nan,11,20487,202.0,326.0,1.0,1.11119179077411,0.68312960578874193,1.0,0.63762838468720817,0.61578664268578454,194.06099791332491,197.40820651634522,57.870545184921149,21.76398468055196,19.209372712298546,147.35188366543005,141.72219561507885,-25.39438335835559,646.58999999999833,0.89015859222246363,1.8956893258728087,68.893049499485642,0.0033264667727053165,3.0518043786287308e-05,0.16190058453080355,0.0034790569916367531,0.003616388188675046,0.0033433674177650945,0.0033627690486399005,0.0033569848164916039,0.0032349126413464546,0.0031891355756670237,4.5630778563614893e-05,5.3320150208320328e-05,0.0034027618821710348,207.12490448306121,331.33022060702928,0.0,207.25386830673111,331.2323424610729,237.0,348.0,0.0,1,23.197502275122741,31.256963803880581,nan,84.996392168052267,1,12,0.27292337572702319,11.0,1,-26.212607078348924,17.026362394627711
13,1,0,nan,monochrome,nan,nan,12,nan,0,0,nan,1,1,705,598,161,0,nan,nan,12,20845,200.0,326.0,1.0,1.1180003386317663,0.69852866304086325,1.0,0.62793710085552479,0.62189493037264776,197.72314531032441,200.60159520801423,58.309518948453004,21.963736003249714,19.416487838947599,147.07306118609208,141.48713871398778,-27.730359198588928,649.0039999999982,0.89586556644318383,1.9082627599127591,70.23369190399535,0.0033264667727053165,3.0518043786287308e-05,0.18138759209204722,0.003524834057316184,0.003616388188675046,0.0033478294033557178,0.0033693303863754067,0.0033722438383847475,0.003219653619453311,0.00317387655377388,4.2963616202329574e-05,5.4776793402201169e-05,0.0034027618821710348,204.56428907406743,331.39259119246799,0.0,204.71662269129288,331.29412329095709,231.0,343.0,0.0,1,24.371033003710178,2.5379976721820823,nan,87.534389840234354,1,13,0.27841666627472467,12.0,1,-2.5372456154382235,0.061780829884185096
14,1,0,nan,monochrome,nan,nan,13,nan,0,0,nan,1,1,705,598,161,0,nan,nan,13,21293,213.0,324.0,1.0,1.1170268219503381,0.70692757763288983,1.0,0.6204254079254079,0.62479313009117721,200.5326415833143,201.63581031156147,60.835844697020519,22.334052562030294,19.723082923316021,146.56741115909151,141.83391776973943,-29.440205135947039,654.41799999999807,0.89739753450637427,1.9256427858490497,71.787884319899604,0.0033264667727053165,3.0518043786287308e-05,0.18778941810806568,0.0034790569916367531,0.0036621652543544769,0.0033489439753896515,0.0033714311895881089,0.0033722438383847475,0.0032349126413464546,0.0031891355756670237,4.3445800144177845e-05,5.6831191360817307e-05,0.0034027618821710348,202.75608630581988,335.18141532821255,0.0,202.91039308692999,335.07439064481287,171.0,342.0,0.0,1,28.554769335391313,4.1896165278345832,nan,91.724006368068942,1,14,0.31131184153477875,13.0,1,-1.8062296043628976,3.7802673538557769
15,1,0,nan,monochrome,nan,nan,14,nan,0,0,nan,1,1,705,598,161,0,nan,nan,14,21875,214.0,324.0,1.0,1.1278667178926773,0.72046632902126084,1.0,0.61720557530613396,0.63382573113953422,205.56465489033644,206.81392603013947,60.530983801686226,22.479122400411221,20.0,148.30779720374355,142.55701601618722,-30.201726554586319,658.55799999999806,0.89594724662611847,1.9246051723603159,73.792065291432664,0.0033264667727053165,4.5777065679430962e-05,0.19151048236236123,0.0034790569916367531,0.0036469062324613333,0.0033471394301918538,0.003373351556179779,0.0033722438383847475,0.0032043945975601673,0.0031891355756670237,4.4967703447575748e-05,5.7399214279314125e-05,0.0034027618821710348,200.72825577863188,336.5079261359113,0.0,200.88310857142858,336.39524571428569,221.0,353.0,0.0,1,30.701552949315634,2.419615800358363,nan,94.143622168427299,1,15,0.32611399733897145,14.0,1,-2.0272845155014068,1.3208550694728274
16,1,0,nan,monochrome,nan,nan,15,nan,0,0,nan,1,1,705,598,161,0,nan,nan,15,22239,220.0,324.0,1.0,1.1200442553080281,0.71374611438413227,1.0,0.61042490118577075,0.63907096850653466,205.87858471325302,207.60780332155147,61.188234163113421,22.776492397896199,20.248456731316587,151.62005956184842,144.19829021165251,-34.128467893077108,661.28399999999783,0.90854866714329474,1.9302662694826722,75.129884776892141,0.0033417257945984602,4.5777065679430962e-05,0.21500851988906922,0.0034790569916367531,0.0036469062324613333,0.0033511567178518614,0.0033782942028370046,0.0033722438383847475,0.0032349126413464546,0.0031586175318807364,4.5351099457720434e-05,5.9845656710239506e-05,0.0034180209040641785,202.05116136709509,337.5004097580711,0.0,202.22105310490579,337.36863168307929,205.0,350.0,0.0,1,30.905007835981014,1.6545621230119463,nan,95.798184291439242,1,16,0.32260536109913263,15.0,1,1.3379445334772129,0.97338596879359329
17,1,0,nan,monochrome,nan,nan,16,nan,0,0,nan,1,1,705,598,161,0,nan,nan,16,22439,219.0,322.0,1.0,1.1334253481958469,0.71916393489604447,1.0,0.60734585611432901,0.61270570896482301,208.57658819681583,207.87015177749788,59.774576535513823,22.487702366516142,20.0,152.22354520180707,144.92744796898367,-31.319119459239882,678.39199999999767,0.90188906752411546,1.9508659490384161,75.883772012544796,0.0033417257945984602,4.5777065679430962e-05,0.27447240375084286,0.003524834057316184,0.0037232013419270515,0.0033520033488632578,0.0033817804720595746,0.0033722438383847475,0.0032349126413464546,0.0031891355756670237,4.6029691567656246e-05,6.2519319925983426e-05,0.0034180209040641785,200.92530468769323,336.60669332639998,0.0,201.15490886403137,336.45630375685192,218.0,352.0,0.0,1,30.6173464524121,1.4032126664636468,nan,97.201396957902887,1,17,0.3149887492426906,16.0,1,-1.0661442408744222,-0.9123279262273627
18,1,0,nan,monochrome,nan,nan,17,nan,0,0,nan,1,1,705,598,161,0,nan,nan,17,22370,199.0,330.0,1.0,1.1559589922626736,0.75277500100213002,1.0,0.61380161887776097,0.57339508282239704,213.91305973820025,216.30071659613151,58.180752831155424,22.187927277822478,19.723082923316021,147.99918452711034,140.81424043559716,-32.641263280455043,700.18199999999786,0.89388823400131856,2.0427100018132478,75.860944515792653,0.0033417257945984602,4.5777065679430962e-05,0.27340503697325602,0.0035095750354230404,0.0037079423200339079,0.003354203615456893,0.0033911910825119647,0.0033875028602778912,0.0032349126413464546,0.0032043945975601673,4.511145530430791e-05,6.7169678630615848e-05,0.0034332799259573221,195.9204249703362,340.1244485871299,0.0,196.16097451944569,339.99450156459545,206.0,345.0,0.0,1,36.268909807554756,6.1203124074473143,nan,103.3217093653502,1,18,0.35102893700012516,17.0,1,-4.9939343445856821,3.5381978077435292
19,1,0,nan,monochrome,nan,nan,18,nan,0,0,nan,1,1,705,598,161,0,nan,nan,18,22857,208.0,324.0,1.0,1.1442638241220369,0.75099692832458531,1.0,0.62338406152839143,0.60088025038133264,214.93141116460501,219.80445855350615,59.363288318623319,22.466322990429177,20.0,148.20060852155805,141.92043528168946,-39.395836555574824,691.38599999999792,0.89603669293190635,2.0454261077102274,77.630487507674843,0.0033417257945984602,4.5777065679430962e-05,0.31219234394515766,0.0035095750354230404,0.0037079423200339079,0.0033586635594585012,0.0033963550556798724,0.0033875028602778912,0.0032349126413464546,0.0031891355756670237,4.1880531998024063e-05,7.1324036452959815e-05,0.0034332799259573221,194.60934613644307,342.12579758994275,0.0,194.89211182569892,341.99348120925754,207.0,354.0,0.0,1,38.635682980737009,2.3676849780652125,nan,105.68939434341542,1,19,0.36555875091116996,18.0,1,-1.2688626937467689,1.9989796446620858
20,1,0,nan,monochrome,nan,nan,19,nan,0,0,nan,1,1,705,598,161,0,nan,nan,19,23389,209.0,327.0,1.0,1.1573885853074217,0.76216128718352327,1.0,0.60897753013773526,0.5721410130920539,219.95717184448227,225.20435164534453,58.591808301161009,22.408532525630868,20.0,150.96760747864278,142.39745515317236,-40.2209050920682,716.73599999999772,0.8985574060200926,2.0929427018854767,79.530174697283655,0.0033417257945984602,4.5777065679430962e-05,0.34074415783922002,0.0034943160135298967,0.0037384603638201952,0.0033540748427651869,0.0034003238572527109,0.0033875028602778912,0.0032349126413464546,0.0031891355756670237,4.5121524451173865e-05,7.7023555950576643e-05,0.0034485389478504658,194.38713644064381,346.40487048182945,0.0,194.6857069562615,346.24066869041002,214.0,350.0,0.0,1,42.331478855729181,4.2521999565149597,nan,109.94159429993037,1,20,0.38503606506055543,19.0,1,-0.20640486943742076,4.2471874811524799
21,1,0,nan,monochrome,nan,nan,20,nan,0,0,nan,1,1,705,598,161,0,nan,nan,20,24643,211.0,325.0,1.0,1.1396354799639581,0.75363653843174139,1.0,0.60703024928564386,0.63571110180051882,223.02344415365303,222.43425995111454,61.911226768656427,23.716739313335729,21.213203435596427,151.72493745499639,146.59138902885329,-40.829862451842509,697.94599999999741,0.91448186288152888,2.0036621647886932,83.876905450830236,0.0033417257945984602,4.5777065679430962e-05,0.38601921000751005,0.0035095750354230404,0.0037537193857133389,0.0033562180314718479,0.0034036807795654032,0.0033875028602778912,0.003219653619453311,0.00317387655377388,4.3878196596914125e-05,7.946661040178813e-05,0.0034485389478504658,192.22339482829602,347.19202281005948,0.0,192.56287789636002,347.00827821287993,192.0,334.0,0.0,1,44.10499029021625,2.2573496841536698,nan,112.19894398408404,1,21,0.39309630486783154,20.0,1,-2.122829059901477,0.7676095224699111
22,1,0,nan,monochrome,nan,nan,21,nan,0,0,nan,1,1,705,598,161,0,nan,nan,21,25089,211.0,327.0,1.0,1.1633478510391895,0.77830934187881085,1.0,0.61201639264282581,0.60832997444013925,230.42023716134796,232.86262044390037,61.26989472816156,23.486875616400372,21.023796041628639,150.9980385412741,144.67649226554136,-39.274381862748974,719.90799999999774,0.91004388987631024,2.0987258711829782,85.59040205529891,0.0033417257945984602,6.1036087572574615e-05,0.49429000170788157,0.0035095750354230404,0.0038452735170722008,0.0033525972383114666,0.0034114712445812473,0.0033875028602778912,0.003219653619453311,0.0032043945975601673,4.5164568656066595e-05,8.8458517726182657e-05,0.0034637979697436094,188.15447249119165,350.10427519808201,0.0,188.58109131491889,349.85463749053372,203.0,354.0,0.0,1,48.688509060454486,4.8945260769180114,nan,117.09347006100205,1,22,0.41580891773972783,21.0,1,-3.9817865814411277,2.8463592776537894
23,1,0,nan,monochrome,nan,nan,22,nan,0,0,nan,1,1,705,598,161,0,nan,nan,22,25290,212.0,329.0,1.0,1.1678285437221603,0.77864750401640692,1.0,0.58488864219801573,0.58969432436315949,231.82959434422909,227.13872413131145,59.941638282582836,23.247482682182167,20.880613017821101,150.21052179647435,145.46416912093255,-38.235187734149818,734.11799999999755,0.89509449989382028,2.131960020866245,86.478385575348511,0.0033417257945984602,6.1036087572574615e-05,0.57253122578813076,0.0034943160135298967,0.0038452735170722008,0.0033574173556948739,0.0034194695759331164,0.0034027618821710348,0.003219653619453311,0.0031891355756670237,4.3663666101272547e-05,9.6364709847172891e-05,0.0034790569916367531,186.937489247641,351.76228106873731,0.0,187.38825622775801,351.40929221035981,174.0,383.0,0.0,1,50.64617673797914,1.9595425086074705,nan,119.05301256960952,1,23,0.42540861121314882,22.0,1,-1.192835087160887,1.5546547198260896
24,1,0,nan,monochrome,nan,nan,23,nan,0,0,nan,1,1,705,598,161,0,nan,nan,23,26757,210.0,331.0,1.0,1.1599330880844061,0.76980597970760889,1.0,0.59270334928229662,0.6023164242786947,236.48994641915797,232.03448019637082,61.400325732035007,24.025896545731712,21.840329667841555,158.3438446828404,150.94632044693145,-40.515774692703154,747.15599999999733,0.89185540722963874,2.1504997324664146,91.666315687820315,0.0033417257945984602,6.1036087572574615e-05,0.6183168628654836,0.0035095750354230404,0.0038757915608584881,0.0033601558319787729,0.0034258816641559338,0.0034027618821710348,0.0032501716632395983,0.0032043945975601673,4.649215504201881e-05,0.00010322235063846279,0.0034943160135298967,185.47061184362096,354.68708875391354,0.0,186.0177523638674,354.39907313973913,201.0,366.0,0.0,1,53.884213434801246,3.2889315661198175,nan,122.34194413572934,1,24,0.44043940788631492,23.0,1,-1.3705038638906046,2.9897809293793216
25,1,0,nan,monochrome,nan,nan,24,nan,0,0,nan,1,1,705,598,161,0,nan,nan,24,26772,141.0,386.0,1.0,1.1588014006288747,0.75870405592336077,1.0,0.57382917157860891,0.53015315866597812,235.028388321611,230.63824487712353,60.745370193949761,23.424361895295128,21.0,155.25752598819497,153.10582571456683,-39.413371804790145,796.60799999999722,0.88372476852233917,2.286503394600004,91.939238553401083,0.0033569848164916039,6.1036087572574615e-05,0.72801290884036007,0.0034943160135298967,0.0039063096046447754,0.0033625049920588293,0.0034341565274690379,0.0034027618821710348,0.0032349126413464546,0.0032043945975601673,4.6816220822830067e-05,0.00010889383458503396,0.0035095750354230404,182.54099954225873,358.08360416634167,0.0,183.20805318989989,357.79198416255792,196.0,369.0,0.0,1,58.272572622948204,4.4052530752453958,nan,126.74719721097473,1,25,0.45975432913085768,24.0,1,-2.8096991739675161,3.3929110228187938
26,1,0,nan,monochrome,nan,nan,25,nan,0,0,nan,1,1,705,598,161,0,nan,nan,25,26826,145.0,391.0,1.0,1.170239541492518,0.77830811054480642,1.0,0.56448456536834801,0.57593675087991614,238.96357984498539,232.38115241989829,62.433965115151864,23.953337901927952,21.400934559032695,151.91936237700801,150.04105967529341,-41.502479660686284,765.05999999999676,0.89460257115702058,2.1656366821844131,92.216784902615473,0.0033569848164916039,6.1036087572574615e-05,0.82256557703438715,0.003524834057316184,0.0038300144951790571,0.0033627898791683433,0.0034375898345864265,0.0034027618821710348,0.0031586175318807364,0.0031586175318807364,4.9040302559659257e-05,0.00011091434807111569,0.0035095750354230404,183.6167292167176,359.64029250291264,0.0,184.33266234250354,359.23525684037872,187.0,363.0,0.0,1,58.841763415738022,1.8296944468036003,nan,128.57689165777833,1,26,0.45763871452385008,25.0,1,1.1246091526036537,1.4432726778208007
