ImageNumber,ObjectNumber,Metadata_C,Metadata_ChannelName,Metadata_ColorFormat,Metadata_FileLocation,Metadata_FileLocation,Metadata_Frame,Metadata_Plate,Metadata_Series,Metadata_Series,Metadata_Site,Metadata_SizeC,Metadata_SizeT,Metadata_SizeX,Metadata_SizeY,Metadata_SizeZ,Metadata_T,Metadata_TifNum,Metadata_Well,Metadata_Z,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Center_Z,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Intensity_IntegratedIntensityEdge_YFP,Intensity_IntegratedIntensity_YFP,Intensity_LowerQuartileIntensity_YFP,Intensity_MADIntensity_YFP,Intensity_MassDisplacement_YFP,Intensity_MaxIntensityEdge_YFP,Intensity_MaxIntensity_YFP,Intensity_MeanIntensityEdge_YFP,Intensity_MeanIntensity_YFP,Intensity_MedianIntensity_YFP,Intensity_MinIntensityEdge_YFP,Intensity_MinIntensity_YFP,Intensity_StdIntensityEdge_YFP,Intensity_StdIntensity_YFP,Intensity_UpperQuartileIntensity_YFP,Location_CenterMassIntensity_X_YFP,Location_CenterMassIntensity_Y_YFP,Location_CenterMassIntensity_Z_YFP,Location_Center_X,Location_Center_Y,Location_MaxIntensity_X_YFP,Location_MaxIntensity_Y_YFP,Location_MaxIntensity_Z_YFP,Number_Object_Number,TrackObjects_Displacement_1500,TrackObjects_DistanceTraveled_1500,TrackObjects_FinalAge_1500,TrackObjects_IntegratedDistance_1500,TrackObjects_Label_1500,TrackObjects_Lifetime_1500,TrackObjects_Linearity_1500,TrackObjects_ParentImageNumber_1500,TrackObjects_ParentObjectNumber_1500,TrackObjects_TrajectoryX_1500,TrackObjects_TrajectoryY_1500
6,1,0,nan,monochrome,nan,nan,5,nan,0,0,nan,1,1,581,575,161,0,nan,nan,5,7693,76.0,117.0,1.0,1.1031869072530516,0.75712133719754837,1.0,0.68522312282889464,0.66086209800769868,122.87627768340413,130.09611831257686,38.013155617496423,14.482298517154717,13.0,83.438600180012614,80.271911442476807,-51.450877812158836,382.46999999999929,0.92709086526873941,1.1320668342523277,26.852079050848261,0.0033722438383847475,9.1554131358861923e-05,0.58415920617436257,0.0038605325389653444,0.0045166704803705215,0.0034201414932094492,0.0034904561355580737,0.0034485389478504658,0.0032349126413464546,0.003219653619453311,0.00011400806249215886,0.00015728625966215785,0.003570611122995615,80.654923891672226,110.16087050513265,0.0,81.171064604185617,109.88730014298713,52.0,147.0,0.0,1,16.086313531869418,2.5124595707576778,nan,19.499505166444713,1,6,0.82496008973351753,5.0,1,-2.3979491053844555,-0.74986210910923035
6,2,0,nan,monochrome,nan,nan,5,nan,0,0,nan,1,1,581,575,161,0,nan,nan,5,9293,468.0,348.0,1.0,1.1689755792482925,0.75176724022096697,1.0,0.61559353471118172,0.50730254137263542,138.61344826472907,151.3968295572929,40.521599178709621,14.234123641430283,12.206555615733702,94.503540013824406,91.405665617534666,13.921081531406946,479.78799999999865,0.84968455700832035,1.3706111235078424,30.69726099842228,0.0032654306851327419,3.0518043786287308e-05,0.041046428383840677,0.0034180209040641785,0.0035858701448887587,0.0033026774060429939,0.0033032670825806822,0.0032959487289190292,0.0031891355756670237,0.003128099488094449,4.2690471894787968e-05,4.7259953513176127e-05,0.0033264667727053165,463.60184615843457,350.01479412152139,0.0,463.64284945658022,350.01291294522758,416.0,378.0,0.0,2,6.2738172794964706,0.86947649627685819,nan,7.4913324902833294,2,6,0.83747681572456667,5.0,2,-0.45161935694284239,0.74298676570475664
7,1,0,nan,monochrome,nan,nan,6,nan,0,0,nan,1,1,581,575,161,0,nan,nan,6,7924,74.0,115.0,1.0,1.1131081769828868,0.7512069771395149,1.0,0.67346591874893758,0.62485891301396246,124.87515075496141,130.24976007655445,37.576588456111871,14.024840634604105,12.529964086141668,88.313380170883406,82.425931418564403,-52.653173714895068,399.19599999999912,0.90086402910413843,1.1923552297521383,27.833798763807863,0.0033722438383847475,9.1554131358861923e-05,0.68297940747502617,0.00396734569221735,0.0044708936475217342,0.0034461133807865267,0.0035125944931610124,0.0034637979697436094,0.0032349126413464546,0.0032043945975601673,0.00015476708898815085,0.00018045145136982895,0.0036011291667819023,79.156436509389152,108.76530410747934,0.0,79.781928319030797,108.49103987884907,51.0,145.0,0.0,1,16.75406068544072,1.9695792301770012,nan,21.469084396621714,1,7,0.780380773391392,6.0,1,-1.3891362851548195,-1.3962602641380641
7,2,0,nan,monochrome,nan,nan,6,nan,0,0,nan,1,1,581,575,161,0,nan,nan,6,9344,468.0,347.0,1.0,1.1654397862624941,0.75275813473513853,1.0,0.61071895424836597,0.50355425503434015,138.85492075473016,151.53877391611692,40.70626487409524,14.420702531304787,12.529964086141668,94.467272267293609,91.407804174576498,13.885152509195114,482.88999999999874,0.85255474452554747,1.3693751427344978,30.89190508169122,0.0032806897070258856,3.0518043786287308e-05,0.042103553369091433,0.0034485389478504658,0.003570611122995615,0.0033076694268949223,0.0033060686089138721,0.0033112077508121729,0.0031891355756670237,0.0031433585099875927,4.3893849454577623e-05,4.7949981927998971e-05,0.0033417257945984602,462.93395458930371,349.17169119699128,0.0,462.97549229452056,349.16481164383561,414.0,381.0,0.0,2,5.218429689753914,1.0791855258365395,nan,8.5705180161198697,2,7,0.60888147950203519,6.0,2,-0.667357162059659,-0.84810130139197781
8,1,0,nan,monochrome,nan,nan,7,nan,0,0,nan,1,1,581,575,161,0,nan,nan,7,8173,74.0,113.0,1.0,1.1719007608759255,0.79764240269159692,1.0,0.61322028811524609,0.47578884623982209,133.50960555456109,139.31259813814398,36.891733491393431,13.37902093978089,12.0,85.63124667573058,80.523737001051273,-43.743688511289697,464.60999999999922,0.87721369539551375,1.3938200981356204,28.73409630311653,0.0033875028602778912,0.00010681315325200558,0.70533599363088728,0.0042114900425076485,0.0042114900425076485,0.003484550245339051,0.0035157342839981071,0.0034790569916367531,0.0032654306851327419,0.003219653619453311,0.00020432874651994784,0.0001636790362229429,0.003616388188675046,81.840750476366892,106.79139436887806,0.0,82.460785513275425,106.45515722500917,50.0,150.0,0.0,1,19.723688714321984,3.3646833502370415,nan,24.833767746858754,1,8,0.79422860499357173,7.0,1,2.6788571942446282,-2.0358826538398915
8,2,0,nan,monochrome,nan,nan,7,nan,0,0,nan,1,1,581,575,161,0,nan,nan,7,9369,468.0,347.0,1.0,1.1676507837046599,0.75296837367538016,1.0,0.61235294117647054,0.5064903650714907,139.18749353551107,151.53877391611692,40.70626487409524,14.345727815578577,12.369316876852981,95.209771602074909,91.59326350529777,13.486406056181565,482.1319999999987,0.85045159533427128,1.3747005413752049,30.95602349168621,0.0032654306851327419,3.0518043786287308e-05,0.037107270743514137,0.0034332799259573221,0.0036011291667819023,0.0033045686090750117,0.0033040904570056794,0.0032959487289190292,0.0032043945975601673,0.003128099488094449,4.5827458715548246e-05,4.755124109607177e-05,0.0033264667727053165,462.72502037015767,349.32375857875695,0.0,462.76102038638061,349.3147614473263,414.0,379.0,0.0,2,5.2701606629168447,0.26169284084226097,nan,8.8322108569621314,2,8,0.59669778589610512,7.0,2,-0.21447190813995576,0.1499498034906992
9,1,0,nan,monochrome,nan,nan,8,nan,0,0,nan,1,1,581,575,161,0,nan,nan,8,8477,73.0,109.0,1.0,1.1862740499637288,0.79992022327768963,1.0,0.61427536231884061,0.52566677108236037,136.98127609781329,138.2208377922808,36.069377593742864,13.690482595007278,12.206555615733702,88.80111674007307,82.20333419730531,-43.068886508617425,450.16399999999896,0.86867858789773034,1.3273517969064415,29.97877474501729,0.0033875028602778912,0.00010681315325200558,0.84113890722717177,0.00395208690315485,0.0042877853848040104,0.0034476670049517961,0.0035364839854921896,0.0034943160135298967,0.0032349126413464546,0.0032349126413464546,0.000163012217232085,0.00018275759046819441,0.0036316472105681896,81.98388419663334,102.88438760371744,0.0,82.684558216350126,102.41901616137784,50.0,142.0,0.0,1,23.475629900004058,4.0423395340040935,nan,28.876107280862847,1,9,0.81297765213533946,8.0,1,0.22377270307470098,-4.0361410636313337
9,2,0,nan,monochrome,nan,nan,8,nan,0,0,nan,1,1,581,575,161,0,nan,nan,8,9372,468.0,347.0,1.0,1.1701687831093257,0.75558019792429376,1.0,0.61666008685353335,0.51844764837569612,139.55158878817383,151.3968295572929,40.70626487409524,14.38476397335638,12.529964086141668,95.245179496765658,91.414126994778897,13.58993801660168,476.61599999999862,0.85118750283819988,1.3571374071761966,30.996581971878186,0.0032806897070258856,3.0518043786287308e-05,0.031821595852668465,0.0034332799259573221,0.0035858701448887587,0.0033100912370151135,0.0033073604323386884,0.0033112077508121729,0.00317387655377388,0.0031586175318807364,4.4300576147113517e-05,4.7177351414822405e-05,0.0033417257945984602,462.52172952025762,349.27329854220892,0.0,462.55324370465217,349.26888604353394,415.0,378.0,0.0,2,5.1522775980718221,0.21278087823672273,nan,9.0449917351988542,2,9,0.56962767340312548,8.0,2,-0.20777668172843278,-0.045875403792365432
10,1,0,nan,monochrome,nan,nan,9,nan,0,0,nan,1,1,581,575,161,0,nan,nan,9,8853,88.0,98.0,1.0,1.1316903689700366,0.7586149678729095,1.0,0.57760814249363868,0.45455339298958519,133.60368488188587,141.01418368376991,40.607881008493905,14.599250395555419,13.0,92.114621629393199,87.048038106747285,-32.305102405999065,494.71799999999877,0.85231539424280323,1.4583657586481422,31.598245285218582,0.0034027618821710348,0.00013733119703829288,1.0436855634349287,0.00396734569221735,0.0043030441738665104,0.0034722994253527195,0.0035692132932586221,0.003524834057316184,0.0032349126413464546,0.003219653619453311,0.0001762583412573696,0.00020269613770753598,0.0036926832981407642,87.556415348600638,99.437097743204063,0.0,88.470236078165598,98.932904100304981,56.0,113.0,0.0,1,29.221327867594571,6.7547794651682977,nan,35.630886746031145,1,10,0.82011228280333148,9.0,1,5.7856778618154721,-3.4861120610728591
10,2,0,nan,monochrome,nan,nan,9,nan,0,0,nan,1,1,581,575,161,0,nan,nan,9,9349,469.0,346.0,1.0,1.1680585984217424,0.75345318364433422,1.0,0.61514672983287277,0.5150119302519589,139.09866949784529,151.3968295572929,40.70626487409524,14.367280188645605,12.369316876852981,95.108026438290324,91.457592046357334,13.770734506995499,477.61599999999868,0.85277752440025545,1.3585717552341521,30.964644839055836,0.0032806897070258856,3.0518043786287308e-05,0.039706992950545882,0.0034180209040641785,0.003616388188675046,0.0033135896469125661,0.0033120809540117483,0.0033112077508121729,0.0032043945975601673,0.0031586175318807364,4.1317112308160795e-05,4.7586035526980468e-05,0.0033417257945984602,463.68969746726407,348.4471681414185,0.0,463.72874104182267,348.43994010054553,417.0,376.0,0.0,2,4.9783633798618068,1.4383828996800117,nan,10.483374634878865,2,10,0.47488175833175605,9.0,2,1.1754973371704978,-0.82894594298841184
11,1,0,nan,monochrome,nan,nan,10,nan,0,0,nan,1,1,581,575,161,0,nan,nan,10,9187,96.0,93.0,1.0,1.1420971052302382,0.77513834230842893,1.0,0.61197708499866776,0.55021832497457668,137.95469517334834,146.2908062729849,39.66106403010388,14.774315621518351,13.038404810405298,95.184181228947267,87.158609343034655,-27.105679693373336,458.06199999999882,0.88442839951865238,1.3517814909573644,32.953673699405044,0.0034180209040641785,0.00013733119703829288,1.0612560960471897,0.0040588998235762119,0.004348821472376585,0.0034572416648525946,0.0035869896265815875,0.0035400930792093277,0.0032654306851327419,0.0032349126413464546,0.00015354301650076933,0.00021023027680607161,0.0037232013419270515,92.708012328672268,99.279885048363923,0.0,93.676608250789158,98.846195711331234,122.0,98.0,0.0,1,32.272699820662432,5.2070941555331407,nan,40.837980901564286,1,11,0.79026188631735794,10.0,1,5.2063721726235599,-0.086708388973747219
11,2,0,nan,monochrome,nan,nan,10,nan,0,0,nan,1,1,581,575,161,0,nan,nan,10,9350,470.0,347.0,1.0,1.1700445838012941,0.75626565571428817,1.0,0.61936936936936937,0.51092944193358647,139.43098770247434,151.3968295572929,40.311288741492746,14.35690199135583,12.529964086141668,95.108026438290324,91.224769111842221,13.994500987843661,479.5459999999988,0.85228567521990783,1.3626764321234077,30.974914160789922,0.0032806897070258856,3.0518043786287308e-05,0.039057651195606731,0.0034943160135298967,0.0036469062324613333,0.0033155144333902866,0.0033128250439347509,0.0033112077508121729,0.0031891355756670237,0.0031433585099875927,4.3896078391382518e-05,4.8391366109082339e-05,0.0033417257945984602,464.42907601748033,348.77247811635903,0.0,464.4680213903743,348.76951871657752,417.0,377.0,0.0,2,5.6964853923112955,0.80941799949110727,nan,11.292792634369972,2,11,0.50443549056004644,10.0,2,0.73928034855163105,0.3295786160319949
12,1,0,nan,monochrome,nan,nan,11,nan,0,0,nan,1,1,581,575,161,0,nan,nan,11,9607,97.0,83.0,1.0,1.1418491842781422,0.76943012855838555,1.0,0.63379073756432247,0.52107587392812849,140.61285879625274,150.23315213360866,39.293765408776999,14.872423958443422,13.416407864998739,97.714379699202922,89.813790470464767,-22.857490706760046,481.33599999999888,0.8652226775341112,1.4525368120521307,34.527306125499308,0.0034180209040641785,0.00015259021893143654,0.98200083125284499,0.0039368276484310627,0.0046082246117293835,0.0034420303603131057,0.0035939737821899975,0.0035553521011024714,0.0032654306851327419,0.0032349126413464546,0.0001421971868401712,0.00021471295615957411,0.0037384603638201952,94.016104712878033,91.758300882929149,0.0,94.914645570937864,91.362131778911206,121.0,92.0,0.0,1,39.061159220867275,7.5857728248762717,nan,48.423753726440559,1,12,0.80665285557032151,11.0,1,1.238037320148706,-7.4840639324200282
12,2,0,nan,monochrome,nan,nan,11,nan,0,0,nan,1,1,581,575,161,0,nan,nan,11,9372,469.0,346.0,1.0,1.1683985878290122,0.75684277038908976,1.0,0.61666008685353335,0.51807365863157306,139.53931040980711,151.53877391611692,40.80441152620633,14.456458437385212,12.649110640673518,95.245179496765658,91.202472797924472,14.058723013817172,476.78799999999876,0.8525037522172193,1.356542305322364,31.076707095839083,0.0032806897070258856,3.0518043786287308e-05,0.041836874702663195,0.0034485389478504658,0.0036469062324613333,0.0033167293528664154,0.0033159098480408755,0.0033112077508121729,0.0031891355756670237,0.0031586175318807364,4.5197892875834169e-05,4.8182690487567453e-05,0.0033417257945984602,463.61836422450619,348.29494130448018,0.0,463.66015791720019,348.29684165599656,414.0,377.0,0.0,2,4.8225878795381627,0.93598450568820535,nan,12.228777140058178,2,12,0.39436387009954288,11.0,2,-0.807863473174109,-0.47267706058096337
13,1,0,nan,monochrome,nan,nan,12,nan,0,0,nan,1,1,581,575,161,0,nan,nan,12,10092,101.0,80.0,1.0,1.1062433509089327,0.71419288489969579,1.0,0.61431701972242514,0.58306697578432998,137.89727999875052,148.35430563350698,40.70626487409524,15.144387965205869,13.601470508735444,103.05763576106233,96.521055412357839,-11.222824276676267,466.37399999999872,0.90580262980747628,1.3815060665365309,36.32072947663255,0.0034180209040641785,0.00016784924082458019,0.91824560617693451,0.0040894178673624992,0.0045624477788805962,0.0034711207701922887,0.0035989624927301378,0.003570611122995615,0.0032501716632395983,0.0032349126413464546,0.00018243504232939379,0.00020720736151535476,0.0037537193857133389,97.341388908452743,89.606841058851472,0.0,98.228695996829174,89.370491478398733,128.0,101.0,0.0,1,42.578184764614512,3.8664662564124082,nan,52.290219982852967,1,13,0.81426669802836493,12.0,1,3.3140504258913097,-1.9916403005124721
13,2,0,nan,monochrome,nan,nan,12,nan,0,0,nan,1,1,581,575,161,0,nan,nan,12,9385,468.0,346.0,1.0,1.1697943459921574,0.75613961339489533,1.0,0.61751546256086332,0.50684639103010976,139.66725910051147,153.76930773076921,40.521599178709621,14.419819650076573,12.649110640673518,94.503540013824406,91.399697656451039,13.714499240524113,482.37399999999872,0.84886034732272087,1.3720759896095842,31.145250622183084,0.0032806897070258856,3.0518043786287308e-05,0.038255558824098645,0.0034637979697436094,0.0036011291667819023,0.0033222178925171532,0.0033186202048143937,0.0033112077508121729,0.0031891355756670237,0.0031433585099875927,4.4477667703949024e-05,4.7762931741080159e-05,0.0033417257945984602,463.03827046539521,348.11078759338085,0.0,463.07554608417689,348.10218433670752,414.0,380.0,0.0,2,4.3309946868529625,0.61616756427424779,13.0,12.844944704332425,2,13,0.3371750355135571,12.0,2,-0.58461183302330255,-0.19465731928903551
